text,label,label_name,is_synthetic
i wonder if this is just my bias from the fact that im doing a bible themed anthology and i feel like my intelligence is being insulted,3,anger,0
i begin to write back to god expressing to him my thoughts and feelings my fears my desires during those times are when i feel my soul being content,1,joy,0
i can t begin to express the feelings this doomed romantic vision stirred in me the seeds which grew through a lifetime,0,sadness,0
im currently struggling with feeling offended at my drs office worried about my body and what the heck is wrong very seriously contemplating getting my tubes tied and then the normal everyday things that occupy our minds at any given time,3,anger,0
i will be able to let that passion out but at present these little paintings help me feel reassured not to let my dreams or creativity die a href https lh,1,joy,0
i feel like an idiotic herd mentality mindless follower when i m walking down the street with a large group of people,0,sadness,0
i remember feeling such a joyful feeling when i was there,1,joy,0
im writing this blog post and feeling totally amazed at this wonderful life we lead,5,surprise,0
i feel like i now have a cohort of people to whom to turn when i have questions about what i am doing as i move into supporting my institution s public health program,1,joy,0
i am feeling fairly uncertain about most things right this moment,4,fear,0
i feel very regretful i wasn t able to finish what i set out to do data url http www,0,sadness,0
i am feeling intimidated by all that work,4,fear,0
i like doing leaving me feel inadaquate under valued and under appreciated,1,joy,0
i think i confuse my feelings of longing with feeling good,2,love,0
i get the feeling that people have died it s bothered me so much that in the past i ve cried my hair must look perfect whatever the weather all of this anxiety brings me to the end of my tether,3,anger,0
i feel giggly,1,joy,0
i love female vocalists though admit to feeling slightly embarassed of the femininely romantic theme of this piece,2,love,0
i feel safer with people who put themselves out there because to me thats just friendly,1,joy,0
i feel taller leaner and more graceful,1,joy,0
i am and i feel respected and safe with them,1,joy,0
i just feel like being sarcastic and mean and all because history paper is overrrrrrrrrrrr,3,anger,0
i lapped it up getting applications from each of the sachets gave me enough of feel of it to decide that i really liked the product and then this little ml tube of another rose night cream came along and again ive been lapping it up and loving it,2,love,0
i feel rotten and my frustration manifests as annoyance and anger but yet they still keep on helping,0,sadness,0
i feel really vulnerable with him i tell him too much im too honest and i hate it,4,fear,0
i can brandish this article at anyone who makes fun of me for staying in bed too late or whenever i feel tragic for staying up until,0,sadness,0
i was just happy to feel welcomed and not creepy,1,joy,0
i am feeling most disheartened this week,0,sadness,0
i blog because i want to be obedient and i feel burdened for my country and this culture that finds abortion acceptable,0,sadness,0
i feel like this is another one of those dresses that looks really cool from far away but when i take a closer look i dont like it as much,1,joy,0
i hope you like my efforts and that you will pop across and check out all the other wonderful creations that the team have come up with there are some truly talented ladies on the team so i feel very honoured to be allowed to join them this time,1,joy,0
i last saw him and already im feeling this agitated,3,anger,0
i feel insulted offended and hurt,3,anger,0
i feel that positive vibe just bashing its way slowly but surely through this door of negativity and yet i feel like its not nearly close enough,1,joy,0
i feel very passionate about sharing my story of our family with you,2,love,0
i feel much more confident that any other time ive been to india in the past,1,joy,0
i had just lost my uncle i would be sad but i feel as if i am devastated,0,sadness,0
i have said many times i don t want it to feel fake or overdone,0,sadness,0
i am feeling envious of other nations that despite the very small land,3,anger,0
i feel rude feel free to grab the seat next to me,3,anger,0
ive said that i feel like i should explain it so yall dont think im perverse,0,sadness,0
i just feel so disgusted with myself,3,anger,0
i feel to it and it benefits from a generous budget for exotic sets and gorgeous matte paintings,2,love,0
i feel which is ludicrous,0,sadness,0
i feel i wear what i wear to show other girls at my school who are timid when it comes to fashion that you won t look weird if you walk around with your head held high,4,fear,0
i can make a sugar laden roasted chocolate cake like the best of em and nobody can even tell its vegan phase which is perfectly understandable for a year old girl to feel i am thrilled that she is a vegan and wish her continued success and health,1,joy,0
