id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
230895,37147,"[40480, 1424, 1393, 3970, 5558, 15022, 19888, 40481]","[[10444, 6020], [15022, 796, 964], [949, 1910, 245, 22942], [1719, 19888], [8300, 734, 5612], [4413, 5339], [30295], [6953, 488, 11332]]","[40480, 40482, 2525, 481, 6020, 715, 11868, 2525, 488, 4846, 481, 955, 2763, 488, 15022, 240, 5539, 670, 277, 260, 280, 1571, 485, 244, 478, 13982, 244, 481, 6020, 40478, 40482, 4846, 481, 19888, 488, 9467, 14046, 280, 260, 281, 1571, 1073, 3390, 488, 1256, 40478, 40482, 2425, 481, 19888, 488, 1529, 481, 24215, 5339, 562, 13473, 500, 481, 244, 23215, 244, 6020, 40478, 40482, 3545, 267, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[5006, 3203, 6403, 4152, 3930, 2718, 4231, 6276]"
3624,107098,"[40480, 2032, 5867, 488, 15657, 734, 744, 3707, 40481]","[[8780], [31801, 918, 15509, 5867, 5355], [5867, 24176], [16476, 10734], [6167, 20323], [7, 4344, 6741, 3674], [506, 1723, 249, 15657], [734, 744, 3707, 6821]]","[40480, 40482, 500, 5895, 3652, 28058, 715, 11868, 260, 1583, 2525, 240, 9423, 8780, 40478, 40482, 4846, 5867, 40478, 40482, 5539, 240, 9822, 6641, 240, 1073, 664, 1872, 3390, 240, 670, 281, 1571, 40478, 40482, 4846, 5867, 24176, 240, 16476, 10734, 488, 29471, 855, 40478, 40482, 2525, 485, 11468, 40478, 40482, 4846, 563, 9649, 15657, 240, 9822, 485, 3135, 556, 5379, 40478, 40482, 2454, 40478, 40482, 18115, 2525, 40478, 40482, 32093, 7648, 1571, 240, 9822, 1099, 280, 1571, 522, 1073, 905, 5379, 544, 9521, 40478, 40482, 6018, 617, 2525, 40478, 40482, 9467, 500, 734, 744, 3707, 6821, 40478, 40482, 284, 2497, 855, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 1252, 1257, 6711, 2212, 5108, 6193, 5180]"
340808,15530,"[40480, 30645, 4785, 6821, 6089, 40481]","[[4019, 9080, 10444, 6020], [1742, 540, 5809, 26285], [13249, 7524], [592, 5552, 23488], [15022, 796, 527], [9514, 4914], [1061, 494, 813, 2141], [4019, 260, 2801, 30645, 4785, 6821], [2056, 19414], [2761, 6953], [3137, 1430, 1301, 11332]]","[40480, 40482, 500, 5024, 240, 23667, 6020, 240, 26285, 240, 13249, 7524, 240, 23488, 488, 15022, 40478, 40482, 29369, 1281, 15066, 40478, 40482, 6748, 500, 9514, 4914, 488, 1061, 494, 813, 2141, 40478, 40482, 29369, 833, 1073, 8400, 16343, 40478, 40482, 9467, 500, 6821, 488, 2056, 19414, 40478, 40482, 9467, 500, 6953, 488, 7033, 556, 11332, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,"[5006, 339, 4253, 2148, 3203, 6654, 4623, 1168, 6335, 6352, 2816]"
174905,73484,"[40480, 2159, 4481, 2744, 1277, 2141, 13995, 9540, 251, 3947, 38139, 488, 4914, 40481]","[[1220, 10837], [17195, 6953], [24329, 26285], [6953, 296, 10767, 1430, 1301, 11332], [592, 5552, 23488], [977, 510, 2152, 572, 487], [38139], [3947]]","[40480, 40482, 14057, 481, 10837, 556, 481, 13980, 504, 240, 668, 1046, 1353, 485, 2454, 488, 246, 13020, 9082, 17195, 6953, 40478, 40482, 9933, 488, 2548, 2314, 40478, 40482, 8654, 10837, 277, 278, 282, 244, 2377, 1000, 843, 2314, 2107, 40478, 40482, 500, 246, 1719, 5024, 240, 23667, 24329, 26285, 240, 6953, 488, 11332, 485, 3301, 240, 23488, 488, 9467, 40478, 40482, 4846, 481, 977, 510, 8297, 240, 17315, 618, 1547, 562, 867, 485, 1203, 1571, 40478, 40482, 4846, 481, 8684, 10837, 240, 38139, 488, 3947, 488, 7087, 862, 568, 2327, 40478, 40482, 9806, 29471, 484, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,"[6544, 1573, 1504, 6272, 2148, 1950, 1124, 3597]"
27149,110487,"[40480, 3947, 6821, 34058, 488, 13995, 19007, 40481]","[[3947], [4787, 20826, 2507, 10837], [30645, 4785, 6821], [4787, 3071, 1003, 34058], [17649, 23488], [21453], [5940], [8780], [589, 260, 4001, 17918], [6812], [6953], [11332]]","[40480, 40482, 2506, 246, 28058, 240, 9423, 704, 8780, 40478, 40482, 4846, 481, 17918, 488, 481, 5940, 40478, 40482, 5539, 1073, 10734, 6524, 1834, 40478, 40482, 6018, 617, 2525, 40478, 40482, 4846, 6812, 240, 6821, 240, 23488, 240, 6953, 488, 11332, 40478, 40482, 500, 1007, 28058, 240, 4835, 241, 481, 21453, 500, 803, 8780, 40478, 40482, 669, 21453, 544, 9649, 240, 4846, 481, 4787, 3071, 1003, 34058, 40478, 40482, 500, 246, 26855, 5465, 240, 8556, 1444, 481, 3947, 240, 674, 1444, 498, 481, 15126, 10837, 488, 1444, 498, 481, 6821, 9019, 40478, 40482, 7035, 1073, 589, 544, 1252, 40478, 40482, 2454, 488, 19007, 491, 43, 28852, 250, 562, 670, 21925, 1571, 40478, 40482, 35009, 803, 734, 744, 3707, 6821, 504, 1495, 781, 6255, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,"[3597, 3022, 1168, 2999, 6748, 5010, 4717, 840, 63, 2499, 6270, 5319]"
397894,79369,"[40480, 7307, 1286, 1964, 488, 27217, 1964, 4914, 498, 22193, 8294, 40481]","[[19104], [17869, 24176], [21453], [6167, 20930, 510], [532, 10286], [6878, 17918], [6953], [1430, 1301, 11332], [6878, 5940], [13326, 3204]]","[40480, 40482, 277, 40478, 40482, 500, 4835, 39587, 240, 5539, 19104, 240, 24176, 488, 20930, 510, 1073, 19104, 640, 4941, 40478, 40482, 280, 40478, 40482, 12172, 9019, 500, 37588, 240, 1970, 803, 13436, 498, 37749, 500, 507, 40478, 40482, 1233, 507, 485, 481, 737, 40478, 40482, 281, 40478, 40482, 500, 4835, 39587, 240, 9423, 481, 8780, 240, 488, 29369, 481, 17918, 1073, 3866, 40478, 40482, 4846, 6953, 488, 11332, 240, 6878, 5940, 488, 22193, 673, 944, 40478, 40482, 9822, 28572, 240, 2030, 485, 246, 14057, 488, 5539, 1073, 20559, 40478, 40482, 9806, 29471, 484, 485, 7685, 3301, 240, 488, 4846, 13326, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,"[4863, 7550, 5010, 2378, 3244, 6070, 6270, 3486, 6073, 6443]"
200498,50522,"[40480, 33620, 6796, 5940, 30137, 40481]","[[17918], [4087, 1431, 523], [8780], [5940], [6812], [15000, 18347], [6444], [6953]]","[40480, 40482, 6672, 481, 22306, 488, 8658, 746, 491, 1423, 292, 1808, 781, 15473, 2383, 589, 850, 485, 604, 30137, 562, 2340, 240, 522, 10308, 485, 604, 688, 562, 3511, 40478, 40482, 925, 481, 22306, 500, 481, 1475, 522, 2554, 271, 40478, 40482, 23667, 488, 29369, 1281, 481, 2832, 16126, 500, 246, 1719, 5024, 271, 17918, 240, 1431, 523, 240, 6444, 488, 6953, 40478, 40482, 23667, 481, 6737, 8780, 488, 5940, 40478, 40482, 4846, 481, 9019, 485, 481, 2832, 16126, 40478, 40482, 29369, 6812, 488, 15000, 1281, 500, 246, 6143, 1220, 5024, 40478, 40482, 4846, 481, 8441, 260, 15000, 9019, 485, 481, 728, 9019, 240, 488, 29369, 1073, 862, 260, 9126, 40478, 40482, 2454, 556, 4438, 5507, 488, 3261, 500, 481, 8051, 1073, 2346, 1475, 40478, 40482, 525, 2554, 522, 2890, 1475, 271, 40478, 40482, 6672, 28345, 4230, 557, 2647, 40478, 40482, 9467, 481, 22306, 485, 39925, 507, 40478, 40482, 4846, 485, 28345, 4230, 481, 1164, 638, 512, 636, 728, 22306, 240, 2621, 500, 1083, 525, 616, 22306, 812, 3779, 725, 815, 5424, 650, 525, 1529, 15473, 8361, 1698, 498, 1431, 523, 40478, 40482, 2191, 282, 260, 287, 1719, 2738, 30137, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,"[2683, 7956, 840, 4717, 2499, 7470, 6906, 6270]"
9469,132365,"[40480, 4914, 498, 32335, 8294, 37867, 40481]","[[37867, 7424, 745], [1454, 17918], [21453], [15022], [550, 20751], [637, 2788, 5940], [1353], [6953, 488, 11332]]","[40480, 40482, 14046, 481, 21453, 488, 15022, 500, 481, 6020, 522, 7424, 745, 562, 246, 1026, 1571, 40478, 40482, 9467, 500, 481, 550, 20751, 1073, 600, 15799, 40478, 40482, 9467, 500, 481, 17918, 488, 8297, 4846, 481, 637, 2788, 5940, 488, 1353, 522, 6382, 240, 9822, 589, 481, 720, 40478, 40482, 4846, 29471, 855, 488, 25393, 9703, 40478, 40482, 6049, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[7537, 7754, 5010, 3184, 4913, 6699, 7655, 6276]"
257604,140234,"[40480, 3217, 497, 1051, 19789, 4537, 40481]","[[8780], [2056, 11332], [21453], [5867, 488, 6878, 8294], [16954, 8294], [1353], [8441], [1430, 11434], [5339], [16421, 5940], [6953]]","[40480, 40482, 9423, 8780, 500, 28058, 40478, 40482, 4846, 2056, 11332, 488, 21453, 488, 5539, 1073, 4941, 40478, 40482, 9467, 500, 1994, 802, 488, 1353, 40478, 40482, 2525, 485, 11468, 40478, 40482, 674, 1300, 714, 2525, 488, 32093, 10734, 240, 9822, 6641, 40478, 40482, 1000, 616, 10734, 21188, 240, 925, 19789, 4537, 40478, 40482, 2523, 8441, 2314, 500, 5024, 40478, 40482, 4846, 1430, 11434, 240, 5339, 240, 16421, 5940, 488, 6953, 488, 7087, 862, 40478, 40482, 3852, 5089, 666, 4537, 670, 481, 3338, 498, 1319, 260, 25447, 4537, 40478, 40482, 2869, 4537, 666, 20726, 10734, 488, 5539, 1547, 670, 277, 2088, 240, 522, 1073, 10734, 980, 20559, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,"[840, 3440, 5010, 1242, 7235, 7655, 2499, 3484, 715, 2559, 6270]"
255399,60300,"[40480, 5317, 4383, 573, 3064, 37307, 40481]","[[29711, 6388], [5317, 7023, 25405], [23398, 16958], [27745, 5675]]","[40480, 40482, 500, 246, 3905, 26311, 9423, 493, 12700, 40478, 40482, 11606, 566, 4383, 573, 3064, 491, 246, 720, 666, 5317, 240, 2454, 589, 498, 481, 4383, 573, 3064, 40478, 40482, 1082, 504, 10160, 2405, 522, 14653, 240, 2140, 551, 32461, 645, 1252, 488, 1082, 246, 27745, 2869, 8654, 491, 1495, 498, 4383, 573, 3064, 485, 890, 649, 3267, 40478, 40482, 35009, 556, 23398, 16958, 40478, 40482, 851, 2832, 488, 4103, 704, 18376, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2191, 1387, 2495, 3572]"
258135,173243,"[40480, 7806, 252, 4413, 7304, 7056, 40481]","[[22102, 562, 3905, 260, 19093, 7056], [6444], [17918], [6953], [15341], [21447, 7869], [8828, 16361], [14389], [1143, 7406], [4564, 7524], [8780], [23618, 6444], [5940]]","[40480, 40482, 7056, 40478, 40482, 729, 2525, 10906, 485, 26641, 9378, 40478, 40482, 23667, 589, 2832, 16126, 40478, 40482, 7087, 2832, 16126, 556, 14389, 488, 1143, 7406, 40478, 40482, 8240, 666, 2695, 19093, 40478, 40482, 35009, 556, 4564, 7524, 40478, 40482, 12039, 556, 8780, 40478, 40482, 4846, 1495, 19093, 40478, 40482, 15084, 6195, 296, 1892, 7570, 19194, 40478, 40482, 19007, 670, 11083, 1571, 522, 1073, 19093, 544, 903, 2324, 40478, 40482, 2548, 781, 23948, 40478, 40482, 23948, 40478, 40482, 7087, 6444, 488, 8780, 40478, 40482, 4846, 5940, 246, 3, 3696, 491, 246, 720, 1073, 6885, 30173, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[5216, 6906, 2683, 6270, 1511, 4964, 68, 150, 5825, 5058, 840, 5695, 4717]"
166447,147594,"[40480, 565, 1175, 10906, 29053, 40481]","[[565, 1175, 20836], [38139], [2274, 10841, 6020], [3137, 19104], [2056, 19414], [3137, 32669, 9414], [6812], [8441, 15953], [559, 1164, 6020], [6444], [6953], [11197, 39292, 37754, 10734]]","[40480, 40482, 2642, 29471, 484, 22144, 617, 565, 1175, 17553, 562, 1007, 16477, 40478, 40482, 5539, 20836, 557, 6681, 504, 7720, 40478, 40482, 9933, 488, 21662, 20836, 500, 1705, 1353, 488, 1233, 2913, 40478, 40482, 500, 246, 1719, 10906, 5468, 28058, 240, 5539, 38139, 500, 2274, 10841, 6020, 562, 277, 2176, 40478, 40482, 9467, 500, 19104, 240, 280, 13020, 23028, 2056, 19414, 240, 488, 10848, 40478, 40482, 3423, 485, 5539, 488, 9467, 562, 288, 1571, 522, 1073, 19104, 640, 4309, 903, 2324, 40478, 40482, 9467, 666, 20836, 40478, 40482, 29369, 481, 6812, 488, 8441, 15953, 240, 559, 1164, 6020, 240, 6444, 240, 488, 6953, 40478, 40482, 9467, 666, 31433, 9019, 488, 2933, 666, 784, 8556, 500, 28058, 40478, 40482, 5539, 504, 11868, 562, 280, 1571, 40478, 40482, 729, 2525, 10906, 485, 43, 8393, 488, 19007, 14917, 562, 5895, 260, 6642, 1571, 240, 1073, 1233, 40478, 40482, 1892, 666, 35844, 40478, 40482, 1325, 15405, 556, 5040, 2056, 19414, 40478, 40482, 20761, 556, 37754, 10734, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,"[5831, 1124, 1043, 2847, 6335, 2810, 2499, 2509, 6413, 6906, 6270, 6696]"
253873,157725,"[40480, 16296, 4914, 7056, 37867, 40481]","[[37867, 6444], [489, 1145, 9414], [637, 15, 5940], [2761, 6953], [16296, 18347], [3677, 571, 15534], [27593], [501, 29702]]","[40480, 40482, 6672, 704, 3898, 2433, 7056, 19093, 488, 5456, 19007, 507, 40478, 40482, 674, 2548, 507, 8400, 40478, 40482, 249, 7001, 481, 5456, 12187, 7056, 19093, 249, 1252, 500, 481, 1952, 8646, 40478, 40482, 7087, 481, 6444, 488, 489, 1145, 9414, 17918, 500, 246, 4835, 39587, 40478, 40482, 674, 9467, 500, 481, 5523, 260, 27217, 5940, 488, 6953, 40478, 40482, 5539, 715, 11868, 2525, 240, 9822, 6536, 240, 1073, 963, 2377, 40478, 40482, 6018, 617, 481, 2525, 488, 9467, 500, 481, 16296, 18347, 40478, 40482, 9933, 481, 571, 15534, 488, 12172, 500, 246, 2044, 37453, 1073, 14965, 488, 3866, 40478, 40482, 4846, 481, 3071, 1003, 571, 15534, 485, 481, 21278, 40478, 40482, 249, 1252, 246, 828, 37588, 485, 7087, 485, 925, 881, 507, 509, 3548, 3866, 40478, 40482, 1072, 481, 16000, 21278, 666, 704, 16000, 7056, 19093, 40478, 40482, 1892, 481, 867, 27593, 666, 2808, 15786, 488, 1082, 504, 481, 1495, 498, 481, 7056, 40478, 40482, 512, 759, 1359, 1082, 566, 504, 481, 19093, 522, 1109, 645, 512, 649, 40478, 40482, 14259, 481, 501, 29702, 500, 246, 43, 50, 46, 250, 10906, 562, 670, 292, 1571, 240, 568, 1832, 688, 240, 600, 2507, 1708, 267, 40478, 40482, 1098, 600, 2548, 35009, 715, 481, 7056, 488, 851, 507, 2548, 500, 481, 8051, 562, 491, 1423, 280, 260, 281, 1808, 40478, 40482, 9054, 10503, 507, 267, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[7542, 200, 6706, 6352, 351, 2643, 342, 70]"
65221,133775,"[40480, 6847, 5385, 582, 601, 1599, 8300, 19429, 5409, 40481]","[[8441, 23748, 742], [8441, 15953], [6444], [22102, 17918], [15000], [3137, 13249, 17, 686]]","[40480, 40482, 1082, 8441, 23748, 742, 488, 6444, 500, 246, 13733, 5024, 488, 2523, 1073, 13249, 5045, 40478, 40482, 4846, 15000, 488, 13249, 17, 686, 40478, 40482, 2523, 8441, 15953, 1073, 6062, 568, 595, 2832, 488, 674, 6748, 666, 481, 8441, 23748, 265, 9019, 40478, 40482, 29913, 481, 17918, 500, 246, 6143, 5024, 488, 1547, 478, 11807, 507, 666, 481, 8441, 9019, 556, 246, 13733, 9082, 40478, 40482, 8780, 488, 17918, 246, 8083, 3652, 4170, 5409, 6847, 40478, 40482, 8240, 5409, 22306, 666, 3572, 6847, 488, 19007, 491, 43, 50, 46, 250, 562, 11083, 1571, 240, 522, 1073, 32461, 13908, 500, 2732, 2323, 551, 2698, 40478, 40482, 6018, 5409, 617, 10906, 488, 1300, 551, 1557, 246, 5409, 8967, 485, 2548, 40478, 40482, 669, 2055, 2548, 240, 5409, 1598, 580, 8684, 32481, 485, 1983, 280, 522, 281, 2808, 10362, 40478, 40482, 5409, 759, 580, 3689, 2469, 488, 4787, 562, 2774, 1529, 40478, 40482, 1572, 2457, 704, 10906, 3338, 240, 485, 925, 881, 6847, 812, 2665, 6506, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2512, 2509, 6906, 5212, 7449, 2833]"
112437,133693,"[40480, 857, 1574, 1299, 1065, 21453, 6003, 12187, 13995, 40481]","[[10837], [3288, 15, 533, 6821], [9514, 4914], [6953], [11332], [8780], [978, 19414], [6444], [13326, 3204], [652, 25, 3035, 11959, 10734], [20930, 510], [15022, 796, 527]]","[40480, 40482, 7799, 10837, 556, 246, 7158, 40478, 40482, 27379, 1269, 504, 2405, 11509, 500, 15963, 40478, 40482, 15963, 504, 1583, 562, 5895, 1571, 522, 1073, 1256, 40478, 40482, 1892, 1183, 13995, 500, 1444, 2975, 477, 2903, 40478, 40482, 14352, 551, 22354, 240, 1970, 246, 277, 278, 282, 3652, 2377, 6515, 40478, 40482, 23667, 13995, 22354, 240, 277, 278, 282, 3026, 6821, 240, 9514, 4914, 240, 6953, 296, 11332, 40478, 40482, 9082, 13995, 9019, 13241, 666, 12304, 40478, 40482, 9423, 8780, 500, 246, 3567, 3261, 28058, 715, 11868, 2525, 40478, 40482, 4846, 21453, 488, 6444, 40478, 40482, 4835, 836, 292, 1571, 522, 1073, 903, 2324, 40478, 40482, 9467, 500, 13326, 240, 652, 25, 3035, 11959, 10734, 240, 20930, 510, 240, 296, 15022, 40478, 40482, 5539, 277, 2176, 522, 1073, 5379, 12512, 1917, 11646, 6847, 485, 13943, 903, 2324, 5333, 40478, 40482, 1495, 1183, 13995, 1444, 556, 670, 280, 13020, 23028, 21453, 9019, 488, 277, 13020, 9082, 498, 6821, 40478, 40482, 15963, 504, 1583, 277, 2176, 522, 1073, 8400, 6720, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5648, 3560, 6654, 6270, 5319, 840, 5966, 6906, 6443, 7946, 7168, 3203]"
161243,44823,"[40480, 17783, 717, 246, 14321, 21758, 5409, 40481]","[[9426, 260, 2417, 5317, 9079], [36672, 3585], [3484, 5409, 7087], [17783, 717, 246], [1444, 260, 488, 260, 1444], [8441], [8441, 20033], [2654, 5581, 1366, 577, 21758]]","[40480, 40482, 729, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 3135, 481, 1151, 498, 246, 2706, 26107, 6847, 862, 556, 6913, 7933, 40478, 40482, 1082, 5317, 9079, 488, 36672, 3585, 500, 246, 280, 260, 3026, 7864, 488, 8263, 485, 12172, 40478, 40482, 35009, 500, 481, 2695, 498, 481, 6847, 40478, 40482, 23667, 5409, 7087, 240, 17783, 717, 246, 240, 1444, 488, 1444, 240, 8441, 488, 8441, 20033, 500, 246, 1719, 13733, 5024, 40478, 40482, 2523, 504, 954, 3305, 556, 7641, 34062, 562, 670, 6828, 2460, 40478, 40482, 13098, 2000, 498, 5024, 488, 2523, 504, 11868, 3305, 562, 280, 1571, 40478, 40482, 13098, 5024, 6641, 40478, 40482, 9467, 500, 21758, 488, 8240, 22306, 666, 3572, 6847, 40478, 40482, 19007, 1073, 32461, 13908, 500, 2732, 2323, 551, 2698, 40478, 40482, 2548, 2055, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,"[1388, 5304, 912, 4018, 3589, 2499, 2506, 7024]"
70470,125444,"[40480, 17577, 9230, 5339, 40481]","[[589, 260, 4001, 17918], [9230, 4366], [15473, 8361], [6953], [8441], [5940], [17577, 17881], [17869, 6020]]","[40480, 40482, 500, 246, 5024, 240, 23667, 17918, 240, 9230, 4366, 240, 15473, 8361, 488, 6953, 40478, 40482, 500, 1007, 5024, 240, 2523, 8441, 40478, 40482, 4846, 5940, 240, 17881, 488, 6020, 40478, 40482, 9467, 666, 2832, 16126, 668, 1073, 29540, 40478, 40482, 8240, 666, 246, 35050, 291, 260, 500, 40478, 40482, 4170, 15473, 6847, 40478, 40482, 19007, 491, 26641, 562, 7379, 260, 10393, 1571, 522, 1073, 246, 32461, 13908, 1957, 481, 2732, 2323, 551, 2698, 40478, 40482, 2548, 504, 246, 6859, 8967, 562, 5895, 1571, 40478, 40482, 1892, 666, 19118, 40478, 40482, 4103, 2107, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[63, 1831, 332, 6270, 2499, 4717, 4568, 7557]"
